,Prediction,Label,Score,Cosine Similarity
20,ich brauche ein gemeinschaftskonto für mich und meinen partner wie richte ich das ein ,brauche ein gemeinschaftskonto für mich und meinen partner wie richte ich das ein,0.07692307692307693,0.99579256772995
21,제 주소를 바꾸고 싶습니다 ,주소를 바꾸고 싶습니다,0.3333333333333333,0.977524995803833
22,non posso usare la mia carta perché non funziona ,non posso usare la mia carta perché non funziona,0.0,1.0000001192092896
23,카드 거래 차단,카드 거래 차단,0.0,1.0000001192092896
24,hi i m just ringing to ask you to change my address in your records i need you to change my address ,hi i m just ringing to ask you to change my address on your ex i think you change my address,0.19047619047619047,0.9608159065246582
25,can you please show me my latest transactions ,can you please tell me my latest transactions,0.125,0.962151825428009
26,el pago con mi tarjeta se ha rechazado ,el pago con mi tarjeta se ha rechazado,0.0,1.0000001192092896
27,jak můžu nastavit společný účet ,nastavit společný účet,0.6666666666666666,0.9535994529724121
28,dobrý den já bych se chtěl zeptat já mám problém s kartou platím s ní mám zůstatek na účtu a nefunguje a dneska jsem s ní ještě vůbec neplatil takže je tam nějaký problém ,dobrý den já bych se chtěl zeptat já mám problém s kartou platím s ní mám zůstatek na účtu a nefunguje a dneska jsem s ní ještě vůbec neplatil takže je tam nějaký problém,0.0,1.000000238418579
29,как и где я могу положить деньги на свой счет ,а ты где я могу положить деньги на свой счёт,0.3,0.9946709871292114
30,okay thank you very much ,ok grazie mille,1.6666666666666667,0.4046812057495117
31,hoi ik wilde eigenlijk een groot bedrag gaan opnemen wat is eigenlijk het maximale bedrag dat ik uit de geldautomaat kan halen ,hoi ik wilde eigenlijk een groot bedrag opnemen wat is eigenlijk het maximale bedrag dat ik uit geldautomaat gaan halen,0.15,0.9977951645851135
32,mohli byste zobrazit mé nejnovější transakce ,kdybyste zobrazit moje nejnovější transakce,0.6,0.9775763750076294
33,chtěl bych změnit svoji adresu ,adresu,4.0,0.3816151022911072
34,제 카드를 차단시켜 주세요,제 카드를 차단시켜 주세요,0.0,0.9999998211860657
35,嗨你好我现在刚刚搬到新的地方了我现在需要换我的地址我要更换我的地址对我现在想要变更我那个嗯我现在住的地方对,嗨你好啊我现在刚刚搬到新的地方我现在需要换我的地址和更换我的地址对我现在想要变更我那个我现在住的地方对,1.0,0.9989140033721924
36,olá boa tarde eu estou a usar a vossa aplicação mas isto não está a carregar diz que vai entrar em manutenção não sei não está a carregar eu queria ver o meu saldo e fazer aqui umas transações mas isto não carrega ,olá boa tarde e gostosona vossa aplicação mas isto não está a carregar diz que vai entrar em manutenção não sei não está a carregar o meu saldo e fazer aqui umas gravações mas isto isto não carrega,0.2631578947368421,0.9894323945045471
37,buenos días quería mirar cuanto tenía en el banco con la aplicación del móvil y no me funciona me gustaría saber si está bloqueada o algo ,buenos días quería mirar cuánto tenía en el banco con la aplicación del móvil y no me funciona pero sabe si está bloqueada o algo,0.16,0.9953292608261108
38,bonjour je souhaiterais arrêter ma carte et geler toutes les transactions dessus s il vous plaît merci ,bonjour je souhaiterais arrêter ma carte et je l ai tout et transaction dessus s il vous plaît merci,0.3157894736842105,0.9888980388641357
39,bom dia eu queria fazer uma pergunta sobre os débitos diretos da vossa empresa e queria saber se me podiam mostrar os meus débitos diretos e queria devolver um débito direto também não sei se é possível ou não ,bom dia eu queria fazer uma pergunta sobre os débitos diretos da empresa e queria saber se podia mostrar os meus débitos diretos e queria queria resolver um débito direto com a mãe não sei se é possível ou não,0.2,0.9923415184020996
40,quel est le montant d action retirable sur ce guichet ,maximum retirable sur ce guichet,1.2,0.6942312717437744
41,제 은행 빚에 돈을 입금하고 싶은데 어떻게 해야 하나요 ,돈을 입금하고 이제 어떡해,1.75,0.9693794846534729
42,guten abend ich möchte gerne ein gemeinschaftskonto einrichten ,guten abend ich möchte gerne ein gemeinschaftskonto einrichten,0.0,0.9999999403953552
43,potřebuji zaplatit účinnu mojí kreditní kartě ,potřebuji zaplatit už jednu mojí kreditní kartě,0.2857142857142857,0.9749101400375366
44,majka tam nefunguje nemůžu s ní platit ,minecraft mi nefunguje nemůže s ní platit,0.42857142857142855,0.8982279300689697
45,ich habe eine karte von ihnen und ich wollte wissen ob ich auch im ausland dort sachen bezahlen kann ,ich habe eine karte von e on und ich möchte wissen ob ich auch ausland box sachen bezahlen kann,0.2631578947368421,0.9897669553756714
46,bom dia eu estava a ligar para saber como é que é possível configurar uma conta conjunta eu gostava de adicionar o meu parceiro à minha conta e gostava de saber onde é que no aplicativo consigo encontrar essa opção ou se tenho que me dirigir a algum sítio muito obrigada ,bom dia eu estava a ligar para saber como é que é possível configurar uma conta conjunta e gostava de adicionar o meu parceiro a conta estava de saber onde é que no aplicativo consigo encontrar essa opção os tem que me dirigir a algum sítio muito obrigada,0.16666666666666666,0.9960187077522278
47,kann ich bitte meine adresse ändern ,kann ich bitte meine adresse ändern,0.0,1.0
48,сколько можно снять по максимуму можно 200 можно 300 можно 5000 что-то у меня не работает скажите пожалуйста максимум сколько могу взять ,сколько можно снять по максимуму можно 200 можно 300 можно 5 000 что-то не работает скажите пожалуйста максимум сколько могу взять,0.19047619047619047,0.9985793232917786
49,bom dia como é que eu faço para configurar uma conta conjunta com o meu parceiro ,bom dia como é que eu faço para configurar uma conta conjunta com o meu parceiro,0.0,1.0000001192092896
50,l applicazione non funziona non so come mai ma non si carica ,l applicazione non funziona non so come mai ma non si carica,0.0,1.0
51,eu gostaria de saber o saldo da minha conta ,eu gostaria de saber o saldo da minha conta,0.0,0.9999999403953552
52,allora ho provato a utilizzare l applicazione però non riesco a farla funzionare non riesco a far caricare il saldo del mio conto e,allora ho provato a utilizzare l applicazione però non riesco a farla funzionare e non riesco a far caricare il saldo il mio conto,0.125,0.9975678324699402
53,hola buenas llamaba porque tengo una pregunta sobre un préstamo comercial ,hola buenas llamaba porque tengo una pregunta sobre un préstamo comercial,0.0,1.0
54,guten morgen ich möchte meine karte sperren lassen ist das möglich ,guten morgen ich möchte meine karte sperren lassen ist das möglich,0.0,1.0000001192092896
55,i just tried to use my new card and the payment was declined i m just wondering why my card doesn t work ,i just tried to use my new card and the payment was declined i m just wondering why my car does it work,0.13043478260869565,0.9722133874893188
56,hi i am traveling in italy right now and i m just trying to figure out if my debit card is going to work ,hi i am traveling in italy right now and i m just trying to figure out if my,0.3333333333333333,0.9475992918014526
57,dzień dobry chciałabym zobaczyć moje ostatnie transakcje do widzenia ,dzień dobry chciałam zobaczyć moje ostatnie transakcje,0.42857142857142855,0.9863845705986023
58,hi i d like to enquire about cancelling sorry freezing all transactions on my account on my card thanks if you can help ,i like to enquire about cancelling also freezing all transactions on my account on my card thanks you can help,0.2,0.9554849863052368
59,ciao settimana prossima vado fuori il mio paese che è l italia e vorrei sapere se posso fare dei pagamenti con la mia carta pronto ,ciao settimana prossima vado fuori mio paese che l italia e vorrei sapere se posso fare dei pagamenti con la mia carta pronto,0.08695652173913043,0.9973805546760559
60,ik bel omdat ik een vraag heb over mijn zakelijke lening ,ik bel omdat ik een vraag heb over mijn zakelijke lening,0.0,1.0000001192092896
61,sì buongiorno io mi sono trasferita e di conseguenza volevo cambiare l indirizzo del mio conto corrente grazie grazie ,sì buongiorno niente io mi sono trasferita e di conseguenza volevo cambiare il l indirizzo del mio conto corrente grazie,0.15,0.9935669898986816
62,witam bardzo przyniosłem trochę takich moich oszczędności czy dałabym radę wpłacić to w banku czy muszę zdechować z jakiegoś specjalnego oddziału mogłabym pani powiedzieć ,witam bardzo przyniosłem trochę takich moich oszczędności czy dałoby radę wpłacić to w banku czy muszę jechać weź jakiegoś specjalnego oddziału mogłaby mi pani powiedzieć,0.2,0.9936079382896423
63,es alguien que quiere cambiar la dirección que tiene enlazada con la cuenta de su banco ,pues alguien que quiere cambiar la dirección que tiene enlazada con la cuenta de su banco,0.0625,0.997612476348877
64,guten tag ich möchte bitte sofort meine karte komplett sperren lassen dass da alle transaktionen auch angehalten werden dankeschön ,guten tag ich möchte bitte sofort meine karte komplett sperren lassen dass da alle transaktionen auch angehalten werden danke schön,0.1,0.9974201917648315
65,prosím o okamžitou blokaci mojí karty ,prosím o okamžitou blokaci mojí karty,0.0,1.0
66,salve io vorrei interrompere tutti voglio congiurare la mia carta completamente voglio interrompere tutte le transazioni e quindi voglio che vengano interrotte tutte le transazioni ,salve io vorrei interrompere tutti voglio controllare la mia carta completamento interrompe tutte le transazioni e qui voglio che venga che venga interrotto tutte tutte le transazioni,0.37037037037037035,0.9881134629249573
67,공동 계좌를 만들고 싶어요 어떻게 하는지 도와주실 수 있나요 ,공동 계좌를 만들고 싶어요 어떻게 하는지 도와주실 수 있나,0.1111111111111111,1.0
68,hoe kan ik geld storten op mijn rekening ,hoe kan ik geld storten op mijn rekening,0.0,0.9999999403953552
69,i wanted to pay a large amount but i wanted to also verify that the confirmation code that i m receiving via text message is actually coming from the bank ,i wanted to pay a large amount but i wanted to also verify that the confirmation code that i m receiving via text message is actually coming from the bank,0.0,1.0
70,jaký je maximální vyběrový limit v bankomatu ,jaký je maximální výběr z bankomatu,0.5,0.9388387203216553
71,eu gostaria de mudar o meu endereço derivado ao facto de ter mudado de casa como posso proceder a tal processo ,eu gostaria de mudar meu endereço derivado a foto tem um bocado como posso parecer,0.8,0.958221435546875
72,dobrý den jsem klientem vaší banky měl bych na vás takový dotaz potřeboval bych si vložit peníze v hotovosti na svůj bankovní účet ve vaší bance a potřeboval bych zjistit kde najdu nejbližší bankomat případně vaší pobočku abych si mohl ty peníze nebo pokud existuje nějaký jiný způsob jak převést peníze na svůj účet u vás tak jaké jsou možnosti ,dobrý den jsem klientem vaší banky měl bych na vás takový dotaz potřeboval bych si vložit peníze peníze v hotovosti na svůj na svůj bankovní účet ve vaší bance,1.2758620689655173,0.9631726741790771
73,dobrý den chtěla bych se zeptat jestli má karta z české banky bude fungovat i ve zahraničí ,dobrý den chtěl bych se zeptat jestli má karta z české banky bude fungovat i v zahraničí,0.11764705882352941,0.9942220449447632
74,ik wilde 10 minuten geleden een groot bedrag sturen naar mijn moeder ik kreeg hier volgens een bevechtingscode via een sms ik weet alleen niet wat ik moet doen met deze sms kunt u daarmee mij helpen ,ik wilde 10 minuten geleden een groot bedrag sturen naar mijn moeder ik kreeg hier volgens een bevestiging code via de sms ik weet alleen niet wat ik moet doen met deze sms kun je daarmee helpen,0.16216216216216217,0.9942580461502075
75,« je voudrais déposer de l argent sur mon compte »,je voudrais déposer de l argent sur mon compte,0.2222222222222222,0.9533098936080933
76,hallo ich würde gerne eine rechnung bezahlen und hätte dazu ein paar fragen ,hallo ich würde gerne eine rechnung bezahlen und hätte dazu einkaufsrahmen,0.2727272727272727,0.9858193397521973
77,ik bel voor een zakelijke rekening hoe kan ik een nieuwe zakelijke rekening openen ook heb ik een vraag over een bestaande lening of een nieuwe lening ,ik bel voor een zakelijke rekening hoe kan ik een nieuwe zakelijke rekening openen ook heb ik een vraag over een bestaande lening of een nieuwe lijn,0.037037037037037035,0.9970129728317261
78,podríamos mostrar cuánto tengo en la cuenta por favor cuando salgo tengo la cuenta,podríamos porque hay mostrarme cuánto cuánto tiene misa con su tengo en la cuenta por favor no sé cuánto saldo tengo en la cuenta,0.5416666666666666,0.9659852981567383
79,я пытаюсь провести крупную оплату и мне приходит смс-сообщение с кодом подтверждения ,я пытаюсь провести крупную оплату мне приходится sms-сообщение с кодом подтверждения,0.2727272727272727,0.997570276260376
80,vídem snažím se zaplatit velkou částku ale říká mi to že mi přijde sms práva jenže mi žádná nepřišla abych potrudila platbu děkuji ,jeden snažím se zaplatit velkou částku ale,2.4285714285714284,0.9251896142959595
81,witam razem z małżonką zdecydowaliśmy się założyć wspólne konto bankowe jak mogę tego dokonać czy mogę udostępnić moje aktualne konto bankowe mojej partnerce ,witam razem z małżonką zdecydowaliśmy się założyć wspólne konto bankowe jak mogę tego dokonać czy mogę udostępnić moje aktualne konto bankowe mojej partnerki,0.043478260869565216,0.999323844909668
82,j appelle pour un prêt commercial ,j appelle pour un prêt commercial,0.0,1.0
83,hi there i m not able to use my card it s not working at the moment why was my payment declined ,hi there i m not able to use my card it s not working at the moment why was my payment to kind,0.08695652173913043,0.9824403524398804
84,what is the maximum amount of money i can withdraw from my account at one time thank you ,what is the maximum amount of money i can withdraw from my account at one time thank you,0.0,1.0
85,rwy n ceisio gwneud ymgyrch o ddau i r llaw ac mae n dweud fy mod yn cael ymwneud â r neges dwi ddim yn gwybod beth yw r negesau r negesau r codi i w ddweud ydw i n cael ,i m trying to make a large payment online it says i m getting a text message i don t know what these text messages the payment codes i m supposed to be getting,1.1764705882352942,0.47790834307670593
86,我不知道这些带有付款代码的sms消息应该怎么做,我不知道这些大有付款大码的sms消息应该怎么做,1.0,0.984406590461731
87,您好 我想知道一下我的账户余额 就是我经常试问那个账户余额 并且就是怎么样能显示一下我的账户余额 我从哪里可以查到 ,你好想知道一下我的账户余额就是我经常使用那个账户盈余额并且又是怎么样能显示一下我的账户有我从哪里可以查到,5.0,0.9978115558624268
88,제 통장 잔고가 얼마나 될까요 ,내 통장 잔고가 얼마나 될까요,0.2,0.991902768611908
89,i d like to cancel a direct debit ,i d like to cancel a direct debit,0.0,1.0000001192092896
90,oh hi i just want to deposit money this morning please into my account ,hi i just want to because it mummy this morning please into my account,0.2857142857142857,0.835098147392273
91,dobrý den já mám u vás účet a mám taky platební kartu ráda bych si teď vybrala z bankomatu ale bojím se že přesáhnu limit potřebuji vybrat větší částku mohli byste mi prosím říct jaký je můj limit na kartě na denní výběr děkuji moc ,dobrý den já mám z vás účet a mám také platební kartu a ráda bych si teď zítra v bankomatu a bojím se že přesáhl limit potřebuji vybrat větší částku mohl byste mi prosím říct jaké můj limit na kartě na denní výběr,0.27906976744186046,0.9885358214378357
92,dzień dobry prosiłabym o zatrzymanie wszelkich transakcji na mojej karcie kredytowej ,dzień dobry posiadam zatrzymanie w karcie kredytowej,0.8571428571428571,0.9517953395843506
93,hi i m trying to make a large online payment but the sms message isn t coming through ,i am trying to make a large online payment but sms message isn t coming through,0.1875,0.9430039525032043
94,如果我想创造一个联名的账户 我需要怎么做 ,如果我想创造一个联名的账户我需要怎么做,2.0,0.9999998807907104
95,пожалуйста заблокируйте мою карту ,пожалуйста заблокируйте мою карту,0.0,0.9999998807907104
96,¿cómo puedo configurar una punta con punta ,cómo puedo configurar la cuenta conjunta,0.8333333333333334,0.8917155861854553
97,hola llamo porque quería saber cuál es el límite de dinero que puedo sacar del cajero automático y si hay alguna manera de aumentarlo gracias ,hola llamo porque quería saber cuál es el límite de dinero que puedo sacar del cajero automático y si hay alguna manera de aumentarlo gracias,0.0,0.9999998807907104
98,voglio congelare tutti i conti tutte le mie transazioni sulla mia carta ,voglio congelare tutti i conti sulla tutte le mie transazioni sulla mia carta,0.07692307692307693,0.9965347647666931
99,ik wil graag een rekening betalen ,ik wil graag een rekening betalen,0.0,1.000000238418579
